UID,Timestamp,Status,Videos Count,Query,Random Topic,Augmented Query 1,Augmented Query 2,Time to copy audio,Time to load and transform video,Time to load and transform audio,Time to load and transform text,Time to get ImageBind inputs,Time to get ImageBind embeddings,Video ID 1,Video Value 1,Video Selected 1,Video ID 2,Video Value 2,Video Selected 2,Video ID 3,Video Value 3,Video Selected 3,Video ID 4,Video Value 4,Video Selected 4,Video ID 5,Video Value 5,Video Selected 5,Video ID 6,Video Value 6,Video Selected 6,Video ID 7,Video Value 7,Video Selected 7,Video ID 8,Video Value 8,Video Selected 8,Video ID 9,Video Value 9,Video Selected 9,Video ID 10,Video Value 10,Video Selected 10,Video ID 11,Video Value 11,Video Selected 11,Video ID 12,Video Value 12,Video Selected 12,AvScore
7,2024-06-18 10:31:28.189,not_blacklisted,8,The history and culture of pirates,Stories about the consequences of the War of the Spanish Succession for the occupied countries.\,War of the Spanish Succession impact on France and the Spanish territories.,1700s War of Spanish Succession's impact on specific locations,1.011629581451416,16.69685387611389,1.4249317646026611,0.20604848861694336,19.341115713119507,0.07575249671936035,99R7yqO2d5k,0.23752492666244507,true,4JrcwkGFcz0,0.22490179538726807,false,1qBr5uq0N04,0.2070399671792984,false,vy3kYvmHGR4,0.21095025539398193,false,KUG60QC8hqg,0.28866899013519287,true,duLk-o-1U3s,0.15376019477844238,true,t7CquXlWiLo,0.23454058170318604,false,317iFF2XzIk,0.15844112634658813,false,S5SwjjYdyT4,0.1833745539188385,true,_ungw46ydEY,0.13962234556674957,true,FqS_t3VjYTI,0.15907007455825806,false,SqiuRFeMEZA,0.19812938570976257,true,
117,2024-06-18 10:32:27.476,not_blacklisted,8,Astronomy and black holes,How to create artificial intelligence to automate business processes\,,,0.5517041683197021,9.609019994735718,10.46860384941101,0.1807851791381836,20.837409734725952,0.05059313774108887,QAE4_Iua_ss,0.16393598914146423,true,pI3ecb__JfU,0.337583065032959,true,qJSnoWs5F_Q,0.15904614329338074,false,g20J5Le9HRc,0.054106809198856354,false,IsSjDm_-1qs,0.2532649636268616,false,LZz7oQWQ-TE,0.20510169863700867,true,,,,,,,,,,,,,,,,,,,
31,2024-06-18 10:33:40.624,not_blacklisted,8,The influence of classic horror on Swamp Thing comics,Reviews of youth basketball leagues and tournaments around the world\,"Reviews of NBA youth leagues and tournaments by city, age group, and competition level.",Youth basketball league reviews worldwide.,0.7022545337677002,11.174802541732788,0.9252288341522217,0.2212069034576416,13.024965763092041,0.06449770927429199,DppruQb1V50,0.29519951343536377,false,BihUMWlk9AY,0.12226930260658264,true,a4iDjK4Sz6o,0.2509612441062927,false,_XQbdqBjns8,0.24956679344177246,false,JTlpAXmJLTM,0.2567811608314514,true,XeIAnuYZyq8,0.2485554963350296,true,zBF-VuLbQFo,0.17681151628494263,false,BBM68KAHByk,0.26488780975341797,false,c_iCLtddFw8,0.31263142824172974,true,,,,,,,,,,0.42
185,2024-06-18 10:35:44.992,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-18 10:39:03.609,not_blacklisted,8,Role of the Bass in Rock Music,Music and Science: Research into the effects of music on the brain and memory.\,Neuroscience study on Mozart's effects on memory in elderly.,Neuroscientific exploration: How Mozart's Symphony No. 40 in G minor affects memory recall at,1.0274527072906494,18.69310426712036,1.3236231803894043,0.17447257041931152,21.220228910446167,0.07599854469299316,1qdTQ-iCbtY,0.09626040607690811,true,NWZIFEMZamk,0.09719555079936981,true,rOrqfD97Es0,0.1498512625694275,true,hazMZreKn-g,0.09023497998714447,true,ufQ7uMDyXi8,0.10173292458057404,true,zuK59r-wPtY,0.08071081340312958,false,kyuTCzEY6nA,0.10329412668943405,true,nKfraLpwLts,0.10411567986011505,true,BQH5kdTegpc,0.13818401098251343,true,jCZQVqcXFwo,0.12308718264102936,false,p_3aADEabC4,0.11043383181095123,true,kVAzBTXaqjk,0.11520904302597046,true,0.38
199,2024-06-18 10:41:44.450,not_blacklisted,8,How comic book conventions have changed over the years,History of the Industrial Revolution: Changes in Production and Society\,Textile Mills: Cotton Spinners in Manchester,"Steam Engine's Impact on 19th Century UK Industries"".",1.0372769832611084,16.950072526931763,1.4334828853607178,0.23900794982910156,19.6617431640625,0.07700848579406738,tMaY6TvwgLU,0.2320520281791687,true,fW9rJR8niEo,0.28192850947380066,true,HIgEvaTfa6Q,0.2620871663093567,true,TqAlo02nqXQ,0.27448388934135437,true,N7vq9BpjDXg,0.1211281418800354,false,YIAQvg1q5w0,0.10957737267017365,true,4HSQ5s33_fA,0.2538161873817444,true,XwlhYBJ24M0,0.24409335851669312,true,VP93ohM1wdY,0.20881393551826477,false,NyUc84RqJD4,0.25339841842651367,true,6cKvVnY1-GM,0.1791754812002182,true,qhOfP3Ipxms,0.09765995293855667,true,0.38
87,2024-06-18 10:43:51.416,not_blacklisted,8,Overview of Roman mythology,Reviews of historical moments and events in the world of martial arts\,"How about ""Martial arts legends: reviews of key moments""? This phrase is eight words long and specifies the focus on legends in the martial arts world and highlights specific key moments or",Reviews of Japanese martial arts events in Edo period.,1.023097276687622,17.135735273361206,1.2230525016784668,0.18793225288391113,19.571314334869385,0.06988000869750977,JmWR3sDxIk0,0.1695023775100708,true,IChOmvBlL1Y,0.17368361353874207,false,leqv-1EPMn8,0.1676129400730133,false,TgnHCdIinDQ,0.23667669296264648,true,igxZruicxsM,0.16128568351268768,false,pbY3TS05Q3A,0.1659408062696457,false,rJeS1C4nyx0,0.17302992939949036,false,VJb_D0C3iNg,0.17273768782615662,false,aiNW8MJI6Mg,0.16835500299930573,false,c5742MPeXcg,0.12641075253486633,false,potW15esPjE,0.1644395887851715,false,,,,
216,2024-06-18 10:49:32.323,not_blacklisted,8,Famous literary works of the 19th century,Tours around the world in search of the most ancient trees and forests\,Ancient Tree World Tour,Ancient Tree Expedition,1.0474252700805664,19.102843284606934,1.494405746459961,0.1219632625579834,21.768800258636475,0.07513666152954102,R7aj6-H0Bko,0.2516544461250305,true,X1VJM32MsXg,0.2855251431465149,false,po9SjPmEGGo,0.18536624312400818,true,UFv2Izzy8LE,0.15979747474193573,true,GbkL3VDMD2Q,0.2320343255996704,true,pjbu8I7VnIs,0.2753220796585083,true,mli1yw5sMQA,0.2988138794898987,true,V1c2rOJQEN0,0.18363797664642334,true,MLKyNpoKeYw,0.20119833946228027,true,cdMV9gHM9rY,0.2669564485549927,true,uO5g57AgbGA,0.1459258794784546,true,OLB9KMp1Ycg,0.17125087976455688,true,0.39
166,2024-06-18 10:51:57.308,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-18 10:54:07.486,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-18 11:05:11.944,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-18 11:09:29.165,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2024-06-18 11:13:26.715,not_blacklisted,8,Battery Life Extension Tips,Basketball seminars and master classes\,Michael Jordan's Masterclass in Chicago,LeBron's Masterclass in LA,3.520026445388794,22.34925866127014,1.2464513778686523,0.17937541007995605,27.30768084526062,0.07472586631774902,st4-CcO4XwM,0.11811458319425583,true,thf474WbxSE,0.2873520255088806,true,yfwEJiDtqxQ,0.28583335876464844,true,7jRvcAWmcaA,0.20216389000415802,false,M5ZiOsXvNUY,0.31337592005729675,true,UFX7k-IEkR4,0.26622840762138367,true,cJb44DUgORQ,0.17772704362869263,false,2y4YOmstKOk,0.25914090871810913,true,Iw_QvFJ9IJ4,0.24410074949264526,true,XJ3vDZszg0Y,0.31982317566871643,true,M7UgXgZEJyM,0.2539599537849426,true,amUAeJEl7os,0.2801749110221863,true,0.46
10,2024-06-18 11:19:10.822,not_blacklisted,8,Functions of different organelles in a cell,Architectural heritage of ancient Spain: ruins and artifacts.\,"Ancient Spanish ruins & artifacts in Segovia, Toledo & Merida.",Ancient Spanish ruins: Toledo's cathedrals and Mosque-Catherdral of Cordoba.,0.4916727542877197,7.6940460205078125,0.5422775745391846,0.16463208198547363,8.89385986328125,0.05313515663146973,fhvOAhlhbW8,0.2998014986515045,true,xmYMhG2i1Yw,0.27543678879737854,true,rur7k_0nx8E,0.30695027112960815,true,z4FZ9rb-GE0,0.2638515830039978,true,C3ICFRK1OmQ,0.262289822101593,true,c-2EX7TwmjU,0.18849848210811615,true,,,,,,,,,,,,,,,,,,,
185,2024-06-18 11:26:19.338,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,2024-06-18 11:36:23.921,not_blacklisted,8,SQL Database Optimization,"Guitar Basics: Chords, Melodies and Playing Techniques\","Create a variation of topic 'Guitar Basics: Chords, Melodies and Playing Techniques' that is more specific, using certain","Acoustic Blues: Chords, Melodies & Fingerpicking Techniques",0.8933837413787842,19.44294023513794,8.810610294342041,0.20810198783874512,29.362172842025757,0.07517051696777344,spOeu736m6s,0.2715926766395569,false,_RNbFbVmUH8,0.19431640207767487,false,l_k-HelHmQQ,0.19949917495250702,false,C1CU0iFnYYQ,0.1688615083694458,true,UwWWQfX9PvQ,0.23621073365211487,false,aI0-9-3NGHg,0.21793392300605774,true,gesJCPQFUjo,0.18829979002475739,false,fIXnk1YoYX4,0.23479846119880676,false,tVW9pFXHEI4,0.28718242049217224,false,qdUPdodACHw,0.2223649024963379,true,9o7558M5ssY,0.28707659244537354,false,da5cO31N4HE,0.2699395418167114,false,
31,2024-06-18 11:37:38.946,not_blacklisted,8,The French Revolution and the storming of the Bastille,Speed and flexibility training\,"Develop a specific variation of topic `Speed and flexibility training` using particular names, types, location, or scene, etc. but not longer than 8 words.",Agile training for software engineers in Silicon Valley.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,2024-06-18 11:38:02.557,not_blacklisted,8,The End of Apartheid in South Africa,Pesticides and their effects\,,,0.9689197540283203,23.26555848121643,1.3037350177764893,0.12548351287841797,25.665346384048462,0.06931567192077637,r8CuykHI8Mo,0.28797587752342224,true,NE0nJ2kk084,0.26486095786094666,true,_-i5UbCtph8,0.25940221548080444,false,eFNJwnz6lGU,0.16588203608989716,false,X_E9_oX_GP8,0.22743338346481323,false,DQGUyVs0law,0.2527574598789215,true,iWPDKo-yhyU,0.26617246866226196,false,w_D83KqIppU,0.2707255482673645,true,onhKZTewcBU,0.25583046674728394,true,EUayZeNF0_g,0.3123020529747009,true,G_u2PiJKS3s,0.27259957790374756,true,,,,
87,2024-06-18 11:41:47.639,not_blacklisted,8,The role of mitochondria in cells,How to overcome the fear of failure.\,Overcoming stage fright for actors in Los Angeles.,How to conquer exam anxiety for medical students,0.8470003604888916,14.887236833572388,1.012129306793213,0.19218730926513672,16.940157175064087,0.0684971809387207,uFcfXSl9uDs,0.20623540878295898,true,WrGppYp6Nck,0.1949934959411621,true,EGnODbXxhWg,0.25311246514320374,false,fixfN8MNvoQ,0.19696129858493805,true,UJaWsZ5B33w,0.22413253784179688,true,6qf5ffPm_Bs,0.26493483781814575,true,JW0af_1ePYQ,0.27156662940979004,true,uduRFS5m72o,0.19966182112693787,true,cS6jhn8xtb4,0.16401022672653198,false,oBRJzdaakNI,0.17510142922401428,false,,,,,,,
166,2024-06-18 11:56:24.028,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,2024-06-18 11:58:36.722,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-18 12:00:25.054,not_blacklisted,8,Analyzing the themes in Hayao Miyazaki,Review of the best electric scooters.\,Best folding electric scooters for city commutes.,Reviews of top urban electric scooters for 2021.,0.9391617774963379,18.262178659439087,1.3133854866027832,0.187608003616333,20.70416283607483,0.07583379745483398,XcTwDuGXpUI,0.2954480051994324,true,eRVCsEX7-YM,0.27020299434661865,true,-qS4BPzURds,0.29688841104507446,true,mKosjmFK3qU,0.20730458199977875,true,SbpOCTq6QrQ,0.34087270498275757,true,dsflrs1YCPk,0.34346964955329895,true,-SUVAzV7ezs,0.2988477349281311,true,XVkNZEDOTRQ,0.21820586919784546,true,DnbTijjTDlM,0.27507859468460083,true,hxmlR076c-A,0.32394909858703613,true,Sb_pv0Ep5do,0.25490647554397583,true,6EoLyRNTod8,0.3227885961532593,true,0.42
117,2024-06-18 12:08:00.183,not_blacklisted,8,Overview of human genetics,The Thirty Years' War and its consequences for Germany\,How did the Thirty Years' War impact Bavaria and Saxony?,"The Thirty Years' War, Ferdinand II, and the impact on German culture.",0.9629101753234863,20.766606330871582,1.422023057937622,0.19811010360717773,23.35155153274536,0.07492971420288086,Hbzy9aD9iWY,0.33733028173446655,false,9r_WadrbDoA,0.31700339913368225,false,S1s8qpXOh_o,0.31846749782562256,false,K7VTvwds9MM,0.3367902636528015,false,0rMBP4cC704,0.3299208879470825,false,KJi6y7g63tQ,0.3250478506088257,false,LmY6mS755Hk,0.2900216281414032,true,lYddEfXXQVk,0.12772168219089508,false,rKtThqeUMJo,0.3228406608104706,false,u2-EZYs1VqI,0.18988455832004547,true,rmWLXwLfUZw,0.3294220566749573,false,ugsoVKA24vM,0.3142883777618408,true,
39,2024-06-18 12:28:48.370,not_blacklisted,8,Folk Instruments from Around the World,Lessons on creating music and compositions on the computer.\,Ableton Live tutorials for aspiring electronic music producers,Ableton Live tutorial: Tips from Grammy-winning producer,0.9619746208190918,17.66154909133911,1.1138055324554443,0.20674538612365723,19.945719480514526,0.07500267028808594,-SsNhG52bN8,0.2876235544681549,true,PvNlwfcb_8U,0.23843827843666077,false,lmpKhLCFhfk,0.13898968696594238,true,CMhYEcDtVjs,0.19560755789279938,true,48MlYPzHIww,0.23873355984687805,false,B8TH4za32kQ,0.18362519145011902,true,6xaK1XkYoSM,0.1298077404499054,true,4aDqPZHPJXs,0.2838301360607147,true,HOeCY1zg9SU,0.23629872500896454,true,6gyB6cCfvt0,0.24227431416511536,true,Maiwc10awZI,0.28192275762557983,false,yubRUOPgcCw,0.2159246951341629,true,
166,2024-06-18 12:34:04.705,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2024-06-18 12:34:33.036,not_blacklisted,8,Learning to Play the Banjo,"Weapons of historical periods: Middle Ages, Renaissance, Age of Discovery\","Renaissance firearms, Middle Ages crossbows, Age of Discovery cannons","Medieval Weapons by Location: Middle Ages, Renaissance, Age of Discovery",0.8555550575256348,18.348923444747925,1.0873491764068604,0.20042753219604492,20.493834972381592,0.07494187355041504,uGvPQHr71UA,0.19195476174354553,true,0eX1sLcpf0s,0.09764450043439865,false,BLOmnTLGUaA,0.21224412322044373,true,2u_5GP-J3Lk,0.2439534068107605,true,QKE2rP67-8E,0.29190194606781006,true,MptTz4HrXmg,0.2830687463283539,true,zFOults5SHk,0.18870235979557037,false,GUW57i0KOd4,0.25614631175994873,true,txeyYGkmm8c,0.07156573235988617,false,GBoEO9B3KX8,0.20864416658878326,true,LgCrW1jj8dk,0.07613828778266907,true,lBEF9Fjzks0,0.17711351811885834,true,0.39
216,2024-06-18 12:36:02.501,not_blacklisted,8,Marine biology discoveries,Lessons on needlework and handmade: making gifts with your own hands\,"Create a variation of the topic ""Lessons on needlework and handmade: making gifts with your own hands"" by incorporating specific names, types, location, or scenes, while",Mastering embroidery: crafting personalized gifts for loved ones in London workshops,0.9436087608337402,20.78446388244629,6.338656425476074,0.19425344467163086,28.28420352935791,0.07480192184448242,1XM04v71-WY,0.20382952690124512,false,JF39AgsB8y0,0.16438767313957214,true,j188WzmBS9Q,0.24481546878814697,true,LZA32sjPeJ8,0.2385791391134262,true,ZEltLrEKh-c,0.24464882910251617,true,0M6weDbDchE,0.2508552074432373,false,jqRI-v-glPo,0.2591758370399475,true,NC0ibUhq9v4,0.17171227931976318,false,ukxCAQ7ZD04,0.28189146518707275,true,WiO2mg7ydfs,0.24808673560619354,false,by4nDMRevlw,0.24937757849693298,true,h7_TFIIABFY,0.2120703160762787,true,0.42
166,2024-06-18 12:42:37.037,not_blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-18 12:45:29.081,not_blacklisted,8,Iconic Rock Bands with Unique Instrumentation,Tourism to unique geographical features and natural wonders\,"Unique geotourism: Grand Canyon, Northern Lights, Amazon rainforest, Great Barrier Reef, Sahara desert, Antarctica",Unique Nature Wonders,0.8649539947509766,24.44788646697998,1.4117765426635742,0.12859272956848145,26.85491132736206,0.07391142845153809,ITTALCAbPZo,0.24341639876365662,false,RA1qAWgbO0g,0.27798187732696533,false,4xo0TwUcH3k,0.20486703515052795,true,rcYZxxu11as,0.2697244882583618,true,e3Ny0KmXNjg,0.20730794966220856,true,gttpxu7JU7Y,0.2654258608818054,true,t6PAdE0QwF8,0.29243963956832886,true,GpFyl1RsZyE,0.21312642097473145,true,UxAGoJsXAjw,0.28423458337783813,false,9zyrcLXCaIM,0.23860019445419312,true,qMlWl8r5vO4,0.25160452723503113,true,lQSH7C6_yP8,0.23255707323551178,true,0.43
10,2024-06-18 12:48:02.630,not_blacklisted,8,Innovations in prosthetic limbs,History of Olympic bobsleigh\,"4-man bobsleigh in Winter Olympics, 1928-1936.","German origins of 2-man bobsleigh, Winterberg's influence",1.1420044898986816,15.241117238998413,1.1503937244415283,0.19525742530822754,17.73038339614868,0.0704033374786377,BgeWU6i6-BM,0.29887908697128296,true,OJWM_S3OWf4,0.22510896623134613,true,mWoQHUvGRXY,0.16261115670204163,false,_zPfNhNoBwg,0.3166223466396332,true,IBmkb55_5Ak,0.2689751982688904,true,ujnCi-d8QQc,0.1922798901796341,true,fycSR34wFrw,0.3527877926826477,true,FsS8g9h_JMA,0.381171315908432,true,s87JM7BcPlk,0.3515154719352722,false,YyvUnfN9nnc,0.17000336945056915,true,FSPXQ5I7stc,0.2503485381603241,true,,,,0.43
166,2024-06-18 12:52:58.069,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-18 12:55:52.224,not_blacklisted,8,Using Surge Protectors,How a transmission works in a car: principles and types\,Explain how transmission types function in various vehicles.,Automotive Transmission Systems: Gearbox Mechanics & Variants.,0.23288750648498535,4.238163948059082,0.27399182319641113,0.17756319046020508,4.923269987106323,0.03985118865966797,b4rOeSwqP8c,0.35843202471733093,true,_udQ66QpEbM,0.29101788997650146,false,m4q_zyYmvdk,0.23395252227783203,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.42
87,2024-06-18 13:08:21.256,not_blacklisted,8,Checking for Malware and Spyware,History of scientific discoveries in space\,"Create a variation of topic ""History of scientific discoveries in space"" to be more specific, using particular names, types, location, or scene,",Space exploration milestones: Teknium's timeline,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-18 13:08:47.258,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,2024-06-18 13:09:30.395,not_blacklisted,8,Comparison between DC and Marvel,Recipes for healthy lunches and dinners for student basketball players after practices and games\,,,0.43204450607299805,6.779456853866577,0.29375147819519043,0.17043280601501465,7.681591272354126,0.03927302360534668,C1lKvnEpdu0,0.19454894959926605,true,BrWFQGh5w5k,0.20664426684379578,true,mNO67YYWUHY,0.1711161732673645,true,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.37
31,2024-06-18 13:11:38.938,not_blacklisted,8,Landscape architecture and design,Messi: Technique and skills\,Messi: One-touch passing in La Liga games,5-a-side Messi vs. LaLiga defenders.,0.9369380474090576,18.68802499771118,1.2739150524139404,0.11293983459472656,21.013306379318237,0.07392668724060059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,2024-06-18 13:12:24.947,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-06-18 13:14:21.326,not_blacklisted,8,Introduction to Kubernetes,Future prospects for the Premier League\,Top 5 Clubs' Financial Growth in PL for 2025,Top 5 clubs' revenue projections in London by 2025.,0.9583275318145752,19.35610556602478,1.2358934879302979,0.16382527351379395,21.715843200683594,0.07427668571472168,Ksm06Hyb0gA,0.2394436001777649,true,fttuJLkuKzk,0.24241000413894653,false,Cp6zrUlQxds,0.24812690913677216,false,nJFjcJvpop4,0.25179293751716614,false,dIQAzXULz2w,0.24397186934947968,false,zSLO_Gbmp8g,0.22604185342788696,true,r9Bo8dSEenQ,0.2565040588378906,false,ZL4qCU9oUjQ,0.24165111780166626,false,tOP3wID5Fd0,0.31102699041366577,true,tXEW0B9zOJg,0.19231566786766052,true,VsPLmByy8Bs,0.32784703373908997,true,TuiUWI8VnP8,0.27336549758911133,true,
166,2024-06-18 13:17:15.645,blacklisted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-06-18 13:18:01.247,not_blacklisted,8,Historical linguistics and the evolution of language,Reviews of the best moments and dunks in matches of professional basketball leagues\,"Reviews of LeBron's best dunks in NBA Finals vs. Warriors"", where ""LeBron"" refers to basketball star","Review top dunks & moments by Jordan, LeBron, Kareem, Wilt, in iconic NBA games.",0.851168155670166,13.715641260147095,0.916290283203125,0.1396191120147705,15.623938798904419,0.07012534141540527,QGuYep0cSAY,0.2642558217048645,false,nWpw41yqwk0,0.27392852306365967,false,1Gbvh-RbS7c,0.2696295380592346,false,9UDdRP7XPTY,0.326957106590271,true,qcixk9roHPI,0.2824413478374481,false,JX4OmkeJR2U,0.24418015778064728,false,EY9r7Mqb6ek,0.2897496223449707,true,s_TVBRX6XY0,0.3058776259422302,false,DwVQFG6tjZo,0.2758292257785797,false,WZhzIBUlFCk,0.32931607961654663,false,,,,,,,
39,2024-06-18 13:20:16.756,not_blacklisted,8,The portrayal of superheroes with disabilities in comic books,Games and Treatment for Stress and Anxiety: Meditation and Relaxation Games\,"Create a variation of topic ""Games and Treatment for Stress and Anxiety: Meditation and Relaxation Games"" that is more specific and uses particular names, types, location, or scene, etc., but","Meditation and relaxation games for anxiety relief: Mindfulness Island, Zen Garden, Breathing Exercises, Relaxation Sounds and Yoga Studio.",0.9067587852478027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,2024-06-18 14:29:55.648,not_blacklisted,8,Cable Management Best Practices,Regulation of financial markets\,"Can you provide a more specific variation of the topic ""Regulation of financial markets"" by including particular names, types, locations, or",Regulate AI trading in global financial markets.,0.9818155765533447,17.053866863250732,1.738572120666504,0.20227742195129395,19.978461742401123,9.141993522644043,vF1ZOO74kAk,0.2889052629470825,true,0Tc_ROj_C98,0.20589877665042877,true,HZqqVma-lls,0.10293107479810715,true,I9EPBwW2Ms4,0.334272176027298,true,JZiAgWpJQRc,0.12043000012636185,true,kdxLGr0RyGs,0.07790261507034302,false,MjJrDAMoT3Y,0.1469823718070984,false,jnDNgRjA3E4,0.10793241113424301,true,iXG2mEkdYxQ,0.14730247855186462,true,IAhsrLakAq8,0.09726522117853165,true,1WyUYucj_gw,0.11485578864812851,true,oPdqg7o73Fs,0.139256089925766,true,0.43
